"","tax","fun"
"1",0.890806370697145,0.201782914371811
"2",0.911947900967128,0.263423595813566
"3",0.910481778750055,0.170053844206435
"4",0.897907141884521,0.178971576355299
"5",0.885295800794912,0.207845635300988
"6",0.875778205695371,0.199762439357773
"7",0.842972490955976,0.166760681746534
"8",0.864598576031646,0.179433843638348
"9",0.867772006013229,0.191805447592853
"10",0.886509979944908,0.182482618409644
"11",0.891162375277928,0.242554538711153
"12",0.88531831028009,0.341849634847567
"13",0.872518103287606,0.202714744933923
"14",0.878347547432936,0.169593643326068
"15",0.86038670628267,0.142785466132645
"16",0.888314834897656,0.282877644150712
"17",0.887708676536404,0.188302340299022
"18",0.848464197863595,0.136745129085393
"19",0.880218354715818,0.229993631858935
"20",0.847980676775061,0.144363887695109
"21",0.835251755136204,0.173540169381624
"22",0.849201420227553,0.207140967480687
"23",0.881503887276971,0.115738681813641
"24",0.88871504761383,0.279771579084771
"25",0.910692125965787,0.270413495170391
"26",0.857104247460968,0.179298765856908
"27",0.880159378730352,0.219873781892138
"28",0.870266916640048,0.173134670703627
"29",0.84282013422576,0.178199674622684
"30",0.882071133978057,0.265495010276169
"31",0.861928102580375,0.180470747782437
"32",0.88640776763774,0.18875375495339
"33",0.868515206204151,0.146725591390946
"34",0.89526280952097,0.237352427145858
"35",0.879013971966179,0.19835992709758
"36",0.885856594140004,0.215978079247015
"37",0.876699354703531,0.191475154319346
"38",0.877938807294454,0.181768009977658
"39",0.841159286824423,0.120654367864764
"40",0.878753433899945,0.246646222118951
"41",0.924397330255067,0.252919005979672
"42",0.859636499228693,0.223672550553397
"43",0.849527522743514,0.150421691252374
"44",0.874206649170914,0.153811784539688
"45",0.892224266675861,0.22200195091827
"46",0.863095130501826,0.159223498533943
"47",0.870387103865273,0.201180296948957
"48",0.884824654568303,0.227521058247159
"49",0.867340601094963,0.169996100518185
"50",0.868116063024697,0.22702192592745
"51",0.881335005676511,0.200669800436218
"52",0.901911030016518,0.259936736038706
"53",0.875925287515733,0.185871489039386
"54",0.893553817382818,0.252928041080582
"55",0.899273859605795,0.202399862628525
"56",0.849088189663641,0.182273601198886
"57",0.895535140754437,0.227493674165618
"58",0.884190545428401,0.24656005891905
"59",0.904285666252223,0.241500666685099
"60",0.91276441315931,0.193861122879233
"61",0.84538188443715,0.162692744098481
"62",0.889108997330866,0.181090193758923
"63",0.840080657851489,0.184244301998133
"64",0.908891704516492,0.231220118428499
"65",0.8669110952447,0.129179500577876
"66",0.873030600653887,0.146704995706512
"67",0.881674779649539,0.183007192363617
"68",0.917129950440626,0.31012414814104
"69",0.872131054295531,0.2162639817785
"70",0.896287884245001,0.212211783030343
"71",0.855738363904146,0.221687420212685
"72",0.92023294854907,0.291049560974987
"73",0.898753244078915,0.216523831237464
"74",0.876948276058827,0.250513838814248
"75",0.879194781820428,0.149819926440294
"76",0.871323983142735,0.210838992888019
"77",0.86930589067476,0.1329530289998
"78",0.896065353969677,0.249712332551448
"79",0.85779867239372,0.158849236591126
"80",0.914908792694816,0.258061243065855
"81",0.876604850062018,0.272358957923963
"82",0.858408289860399,0.176096046875846
"83",0.891516922025823,0.179436548226737
"84",0.879926160520325,0.207940391781194
"85",0.87504810423842,0.182036654802292
"86",0.895950522995525,0.185844265063762
"87",0.860474861425047,0.122280890248661
"88",0.866004356111402,0.149095452383388
"89",0.878030459130068,0.150286260627446
"90",0.883413326799971,0.240796739405086
"91",0.886758989561979,0.162826463575246
"92",0.88540840538389,0.167087200093433
"93",0.847394995286876,0.214574457179651
"94",0.891192357764223,0.231712921946905
"95",0.873587096956584,0.266836430262419
"96",0.890432049837807,0.193836271391466
"97",0.892534093496144,0.163793501633313
"98",0.873681014712539,0.254987573225772
"99",0.888497073499154,0.326618007354578
"100",0.88017792081073,0.167336819707918
"101",0.895449113077091,0.221976401040273
"102",0.890518291148725,0.22074925797023
"103",0.873313143248091,0.144346098290012
"104",0.857271639005987,0.178528724285207
"105",0.895438739548912,0.149748487515986
"106",0.863363509816287,0.220324101543008
"107",0.897228380458402,0.246535260019639
"108",0.900312979716975,0.222683869502044
"109",0.905226250359154,0.359807209296415
"110",0.859520001620802,0.156123944806138
"111",0.860618693688596,0.163567431774438
"112",0.821954672051502,0.155315569169471
"113",0.873325322809709,0.155993657610235
"114",0.881125546066933,0.196053254678012
"115",0.879076916787946,0.177569789337708
"116",0.878509133991778,0.202424086783017
"117",0.880553547862024,0.199943969931275
"118",0.849945716917622,0.113395163405579
"119",0.890281674412423,0.166296540031372
"120",0.858846295786115,0.158395876911284
"121",0.847012939954321,0.136031434405338
"122",0.8979804537455,0.274459273740249
"123",0.870200579091429,0.216461419602436
"124",0.858131905047153,0.197876040826821
"125",0.894017207017082,0.256804517814697
"126",0.87239600206932,0.177661409008089
"127",0.848822335276043,0.158822296610737
"128",0.871208283646286,0.216218111712763
"129",0.892338186771922,0.176898736905716
"130",0.885825890917908,0.17831799098567
"131",0.856250215001837,0.166372673297238
"132",0.897415942257836,0.154024318911828
"133",0.848488130898687,0.224085892905764
"134",0.892313439632598,0.20049445040279
"135",0.900341814340304,0.217576628413553
"136",0.843286896870337,0.186704406834707
"137",0.916188964652004,0.272309109761963
"138",0.873505851846578,0.198065329184498
"139",0.875005595555607,0.18136271286985
"140",0.876070733386146,0.147430173503496
"141",0.873637548058279,0.247147921181481
"142",0.863847589926557,0.195413337279588
"143",0.882695552093851,0.208722890089197
"144",0.868605425024517,0.14783765986172
"145",0.882240045248114,0.195088488378397
"146",0.888183455340364,0.267917325410142
"147",0.845419760077699,0.168380829269553
"148",0.865695215176837,0.211947877253005
"149",0.902599446426038,0.151066672588064
"150",0.878138078513247,0.161535344352998
"151",0.893965104014594,0.14323330811181
"152",0.854004488404405,0.133981514151551
"153",0.870215533235769,0.169246090812959
"154",0.91430729524405,0.261713814721614
"155",0.928515240414714,0.298249098028739
"156",0.836927057755041,0.141319282611409
"157",0.880858751874029,0.221673601498651
"158",0.86657143212407,0.157552927069229
"159",0.874588732690097,0.216471612147889
"160",0.868075105378712,0.197700936996393
"161",0.857473548559069,0.213366312033535
"162",0.841063428532981,0.18352237994004
"163",0.907998315907901,0.24569101783172
"164",0.890363312197117,0.182560352423634
"165",0.87723213926738,0.249343945719481
"166",0.863284410869475,0.148095458749472
"167",0.855211699211508,0.142505539585359
"168",0.901212909892427,0.231296376400667
"169",0.903106213557901,0.249785535673636
"170",0.870276902102849,0.317636858503991
"171",0.877674192693294,0.230052946580729
"172",0.872028117088065,0.186978555890893
"173",0.878158296596047,0.175004807356994
"174",0.911680544935924,0.299083320949198
"175",0.914818749791208,0.266879717910837
"176",0.883757337362092,0.178008105390217
"177",0.900535674105016,0.2538023634769
"178",0.887376786589598,0.22637508829925
"179",0.884677519019569,0.238649766535155
"180",0.863787702030545,0.12406563186364
"181",0.887121361481023,0.168140413474728
"182",0.848463725603356,0.165416168260973
"183",0.88286518396939,0.196679871815696
"184",0.904733415987623,0.239096431046753
"185",0.876969586425764,0.227565954454677
"186",0.866108997844963,0.204779466183766
"187",0.851049326672109,0.160263105263076
"188",0.907411898167356,0.242916671782563
"189",0.851237769643299,0.158921562078799
"190",0.91288245051368,0.213152095892649
"191",0.854984907713246,0.194751467312331
"192",0.872380980602996,0.212720491465848
"193",0.868529274515985,0.241276523218926
"194",0.882076766501358,0.16898783182889
"195",0.847539307815524,0.168307105970106
"196",0.853281796597673,0.291127692714103
"197",0.870388956842739,0.25977026267051
"198",0.814004343399791,0.141009878100532
"199",0.862086019938419,0.168705651910932
"200",0.874210327984821,0.186873103836852
"201",0.899119706590214,0.258493285238712
"202",0.853579273674186,0.197966258827303
"203",0.89123044303174,0.196157962598666
"204",0.871400980379148,0.150683889539777
"205",0.806667935184166,0.153432098114006
"206",0.883641890426856,0.168478275927825
"207",0.873078020503819,0.183393414353566
"208",0.888893880018487,0.175488610234741
"209",0.894239665961611,0.238422650071784
"210",0.897421288156981,0.271732165332896
"211",0.890081792379533,0.204116779532202
"212",0.904993872954997,0.205859503173658
"213",0.904540970486781,0.230408679950391
"214",0.869222683296909,0.174632259955953
"215",0.862384933984938,0.207635540806255
"216",0.8664629251319,0.17928446082056
"217",0.873988124808081,0.166985466250382
"218",0.883873251159795,0.252300800355847
"219",0.866582511856976,0.138648440761494
"220",0.835432142337215,0.139933155972347
"221",0.866989128956157,0.175891065289389
"222",0.895727404292614,0.214261527237679
"223",0.906008528672172,0.294348752152679
"224",0.831252490178345,0.14242008158147
"225",0.885397699955352,0.253657118745424
"226",0.867625231188893,0.156391804102835
"227",0.867900071999728,0.171274718685635
"228",0.88184125016375,0.206590516402669
"229",0.886844664849396,0.183777331945955
"230",0.87806143507441,0.214753529548906
"231",0.873759046386539,0.196840183063532
"232",0.872124324964413,0.281655238864451
"233",0.904302322424519,0.248371142391812
"234",0.877704851206589,0.316129224081701
"235",0.858688205102748,0.217896742520732
"236",0.886083140868826,0.168246523774282
"237",0.85533788116991,0.193307568965199
"238",0.861570521616151,0.139066468712299
"239",0.890428890911579,0.135165051570127
"240",0.874567188577092,0.186122909242213
"241",0.879115294516424,0.234559424172012
"242",0.890358729037694,0.217624318659811
"243",0.897726635900633,0.193518382518277
"244",0.872080125081261,0.165627662944356
"245",0.881654478315664,0.220612551635157
"246",0.847546041335569,0.116721229085421
"247",0.911005784102872,0.260495996032282
"248",0.865474625962812,0.114542044663882
"249",0.861761116643899,0.175723362275807
"250",0.914679624730641,0.219999004190224
"251",0.879413398185138,0.150464370782753
"252",0.867698699655056,0.144946675547912
"253",0.858303170175455,0.1531794617065
"254",0.899584939776803,0.182812317524107
"255",0.858994350894028,0.19944580165209
"256",0.894204131930048,0.17251648538893
"257",0.871491831345562,0.157528256842725
"258",0.844166106682803,0.140959532324696
"259",0.840828007294667,0.201180544963236
"260",0.894515674054732,0.22222134089489
"261",0.885925265394035,0.214928435730712
"262",0.875471856819221,0.218972930518308
"263",0.890770837582969,0.244331008217777
"264",0.891247758218963,0.213810791702373
"265",0.863683412960614,0.127304154735178
"266",0.908354624069971,0.226742696059151
"267",0.901118734982884,0.213092081674789
"268",0.888556925525342,0.179534626304088
"269",0.883391936134103,0.205515377680096
"270",0.851279411517956,0.175572434225529
"271",0.900461712311525,0.172016107866227
"272",0.866606138699538,0.186165697292646
"273",0.879691281836719,0.181300205143831
"274",0.87557755374589,0.192128546160666
"275",0.888947348975521,0.275622519852915
"276",0.919702793929701,0.254704484872021
"277",0.873479127977378,0.18508098429563
"278",0.88201760732068,0.204446920586025
"279",0.860214127814725,0.138302647319385
"280",0.86841389628787,0.186580209256199
"281",0.919831602542897,0.243288663484418
"282",0.876329816424587,0.181724494093313
"283",0.882688401975325,0.228596202979794
"284",0.850572139648521,0.149649799993194
"285",0.823480914435148,0.167458851162002
"286",0.837097518753316,0.148709153990684
"287",0.874819884650423,0.22359663911671
"288",0.886048974425941,0.177290178844466
"289",0.894470318436182,0.180139645220304
"290",0.876944687468375,0.166439920230119
"291",0.896572388909353,0.23189665887003
"292",0.860412002689084,0.219204193016304
"293",0.855888458716389,0.139516179937786
"294",0.876841332505614,0.154464934174953
"295",0.878606781157729,0.24436005735551
"296",0.890703070692489,0.184423251538466
"297",0.855008209768913,0.159700306492033
"298",0.879542115772294,0.181607931584011
"299",0.896662050125711,0.21721346568453
"300",0.897102624846179,0.257180839441544
"301",0.898961482342805,0.165978211485934
"302",0.869304418537757,0.239791546882637
"303",0.863989686259254,0.183349711781006
"304",0.847041301990284,0.140956254477829
"305",0.846012306251572,0.151398883661858
"306",0.869725898284218,0.177640682144042
"307",0.858494959361165,0.270048541736929
"308",0.822282052768202,0.128224814324162
"309",0.881955810764226,0.152817793731095
"310",0.861878124938181,0.198188041941153
"311",0.855502248059673,0.125488851615828
"312",0.887303256592957,0.194284840268789
"313",0.843124500086599,0.199060959624116
"314",0.859125599093716,0.148776200854426
"315",0.900189437224383,0.256848486611103
"316",0.860173683157405,0.15898329692938
"317",0.862464894686863,0.220139997462516
"318",0.880396424173357,0.280328704830732
"319",0.85717164057839,0.11008527956691
"320",0.894768935716283,0.179693379065876
"321",0.886087698177841,0.212438383603409
"322",0.873525231836891,0.215463307770582
"323",0.886385554621956,0.201478342808589
"324",0.867203165564954,0.191849065738176
"325",0.837361105970986,0.156835760991461
"326",0.865188667413378,0.132176895088615
"327",0.881333898237053,0.1708098408958
"328",0.86733346688135,0.165993662075988
"329",0.855740856590856,0.171757575792936
"330",0.888742715939879,0.22863770750654
"331",0.862595815066019,0.112588263231606
"332",0.905002800418105,0.265584089846546
"333",0.894018610991567,0.198965410828952
"334",0.876917654778368,0.238937225734499
"335",0.865168898432067,0.164922736102316
"336",0.890767533403452,0.303418976402428
"337",0.892157317024828,0.209445576556738
"338",0.887836686233354,0.214226618255879
"339",0.88394705536883,0.197889713952229
"340",0.871681108373538,0.166325214242265
"341",0.87868840296334,0.300472726267163
"342",0.88223655934293,0.166795241522888
"343",0.866123258569217,0.216842617319733
"344",0.884182940614284,0.274624481835901
"345",0.834482329768366,0.153563868299117
"346",0.879025363886022,0.175106651113198
"347",0.91650172375004,0.279570687253937
"348",0.893611310161819,0.234611589508121
"349",0.858755738070894,0.144090513052637
"350",0.909235575877017,0.172794722288074
"351",0.904571477159924,0.289812782745469
"352",0.86963589897283,0.17342006306938
"353",0.875180393822859,0.204261393925219
"354",0.872943224104212,0.13943725576119
"355",0.844852525705439,0.146465929269531
"356",0.870196557758916,0.178304513358931
"357",0.858275989111301,0.175944680981176
"358",0.897055248471832,0.181505669095299
"359",0.864787041839174,0.196327893651684
"360",0.853521644611418,0.148873084890972
"361",0.866526754557115,0.204263241422048
"362",0.876561020844945,0.13423854518968
"363",0.850549496107057,0.172172599308236
"364",0.90156280497334,0.243510001966842
"365",0.874147762824093,0.165965395889759
"366",0.850104068378972,0.143093325339159
"367",0.849085532045359,0.156805131641432
"368",0.874797677971029,0.233485539156044
"369",0.845575116455596,0.121863035953626
"370",0.859295623298076,0.135971296701309
"371",0.868582589077853,0.217642083546871
"372",0.835099975998591,0.114621634577413
"373",0.887044123210062,0.188761691405549
"374",0.89498788092772,0.222465560539141
"375",0.883209090154871,0.236878633705867
"376",0.871604705073125,0.157319403904048
"377",0.884273329471772,0.222250704154887
"378",0.856934590166261,0.24433060806898
"379",0.87461310583116,0.165394183102197
"380",0.882987717209876,0.230127037574787
"381",0.884281638778754,0.219371749628431
"382",0.891033037829315,0.231950961141918
"383",0.871906503883143,0.140297261942089
"384",0.905715146059558,0.299522304638422
"385",0.885255109434357,0.257524519218446
"386",0.869583221133577,0.212073830238322
"387",0.872590348238299,0.164403268258536
"388",0.873048929922911,0.174831996590397
"389",0.901471549428997,0.174518317799001
"390",0.870125010562978,0.156500403412962
"391",0.87917906605981,0.233109273502118
"392",0.879893508208818,0.120991197754576
"393",0.897730081457141,0.318848960858749
"394",0.840036160196338,0.12370356984066
"395",0.882399303309294,0.230866442664436
"396",0.852718898725992,0.242849067068083
"397",0.866806901040639,0.113549126609633
"398",0.877279046765185,0.140025416322133
"399",0.884373947866966,0.267240869075171
"400",0.841952379292828,0.170918010361476
"401",0.878826303808181,0.182940370318171
"402",0.9048616992001,0.268562356504661
"403",0.873397571920935,0.178093437389872
"404",0.867161880154339,0.158238169801765
"405",0.890663129760953,0.187150801351287
"406",0.888355568814363,0.162268513004462
"407",0.880129330393937,0.223295527131006
"408",0.853464658307655,0.2142437013477
"409",0.876575332983025,0.187861883150055
"410",0.873828969456004,0.150775340611754
"411",0.873241927813268,0.291995839371965
"412",0.868236774033718,0.238779286619747
"413",0.853492193269215,0.112836742449155
"414",0.879374798669663,0.206863595962438
"415",0.856072224164557,0.173877380665836
"416",0.845401703916938,0.123345734812294
"417",0.898666180573725,0.326308003928575
"418",0.857780749888479,0.224184791319307
"419",0.860081967375813,0.129122636501304
"420",0.8972335566617,0.188611483584284
"421",0.864034810143661,0.237962983041951
"422",0.869084896928381,0.184363875553988
"423",0.862061774287978,0.162070440831848
"424",0.857688382607842,0.131611569582912
"425",0.862737302189478,0.173668229768303
"426",0.872514899698085,0.18476149621532
"427",0.876330335634076,0.200789190161895
"428",0.879631469716063,0.131542581660885
"429",0.884620579596359,0.169015832449585
"430",0.882798719524624,0.164725042559218
"431",0.849597965295091,0.167213900167207
"432",0.851714034063684,0.153208838892291
"433",0.89313993955709,0.134399780020748
"434",0.900415636015346,0.216345064988622
"435",0.880572684541152,0.136442880897861
"436",0.861037019569467,0.132946937596971
"437",0.854784846471256,0.139737443346071
"438",0.901173908771981,0.175892407326802
"439",0.87632855271614,0.196641409392335
"440",0.873434020246385,0.205519781569215
"441",0.905620697260907,0.22878248851158
"442",0.883064192240303,0.255972712927436
"443",0.852313208697037,0.224510681863605
"444",0.861334986086904,0.147978677787721
"445",0.868445425799262,0.213384253230899
"446",0.868841859044253,0.150807747856481
"447",0.903139465488142,0.273021004094465
"448",0.895185666284389,0.290480029615757
"449",0.869851954416133,0.20386592688731
"450",0.883643716826918,0.287687143924861
"451",0.900014265336917,0.214952553488304
"452",0.885269280226845,0.234397900676965
"453",0.874752996205135,0.277536788374045
"454",0.896763411222743,0.22829584696456
"455",0.876168466177759,0.120451425471146
"456",0.876875356919506,0.128743428382967
"457",0.892198317707552,0.154560119079723
"458",0.86448194628117,0.171523650748481
"459",0.888812167024631,0.242574331063243
"460",0.890441638755313,0.180666845957709
"461",0.884785658881996,0.164720208934937
"462",0.902857863420923,0.217285813244653
"463",0.840277021935153,0.145769402077018
"464",0.85160989960314,0.165877067541714
"465",0.868951228507618,0.235496452811988
"466",0.861861647586739,0.1586168309497
"467",0.901800449202573,0.252400983602554
"468",0.848539803469945,0.221989292091502
"469",0.855266908776162,0.158429722334679
"470",0.874059925718411,0.190700566730242
"471",0.905963961678711,0.15655111938524
"472",0.891061019427546,0.197401830154544
"473",0.914687815517963,0.356887300294729
"474",0.857762466280882,0.118734121492572
"475",0.904284839122913,0.306302304750015
"476",0.894129151309684,0.229460493622196
"477",0.86884008748046,0.249362437264683
"478",0.888236915914329,0.214468818041269
"479",0.860451349533995,0.214292107536694
"480",0.890919649080557,0.194533438458869
"481",0.862291728710231,0.226228880576457
"482",0.893795416756302,0.184103097174411
"483",0.879100147236113,0.27897196523303
"484",0.867326493528982,0.212814901937975
"485",0.893721363961271,0.198392866374744
"486",0.896591221889872,0.265064263769013
"487",0.873539148164161,0.175913823029328
"488",0.862213902763787,0.196236966764025
"489",0.888585757482139,0.157598861439998
"490",0.89149648606945,0.189522112377392
"491",0.867441256640604,0.157083578247443
"492",0.888785692193498,0.238776392723863
"493",0.885954684876622,0.155005278642986
"494",0.865722649261387,0.158515591317511
"495",0.834296609988465,0.128454354885496
"496",0.86035054498631,0.194508138557024
"497",0.85846347103873,0.192621099095897
"498",0.895465200295348,0.252854023301641
"499",0.890477541208216,0.327410328192848
"500",0.875323751814569,0.21006015272289
"501",0.874818282621871,0.196640720633065
"502",0.865645858659408,0.135411158830026
"503",0.888570742818803,0.262875297611518
"504",0.871036662188139,0.135266368033398
"505",0.877380688994134,0.176346924252884
"506",0.8798852135404,0.197450358845493
"507",0.869527413678738,0.171381258619345
"508",0.891250335871826,0.199936703143363
"509",0.867449831626904,0.173579861397593
"510",0.886261035639645,0.169029520450918
"511",0.847835549418014,0.165622734923127
"512",0.899069434509048,0.287420677060689
"513",0.889270557296652,0.237509836940657
"514",0.896566694374306,0.235926510627533
"515",0.9037457507807,0.177919587604481
"516",0.833279659343971,0.150532852368095
"517",0.884923093653252,0.290154241745182
"518",0.86415406483665,0.210460499357271
"519",0.849875400671098,0.130923644600482
"520",0.908675251984376,0.237003041435
"521",0.882523696253492,0.176261336317552
"522",0.861989169816797,0.195898725109732
"523",0.894825813076185,0.164199512574905
"524",0.883065812126712,0.262604343961215
"525",0.877725176245336,0.163760186825118
"526",0.892951289856697,0.188611569622291
"527",0.893661387691855,0.300694955040711
"528",0.844173631780136,0.174442206391233
"529",0.868730443625539,0.178058279716496
"530",0.893806219760348,0.214640439154288
"531",0.872416480677745,0.179629303624256
"532",0.890060435996309,0.251810183067751
"533",0.883120392966789,0.242808969986193
"534",0.868474127441632,0.186138942985256
"535",0.86102799484874,0.163609826894719
"536",0.845645988697242,0.200623126771893
"537",0.88283234222632,0.181260813852026
"538",0.842521864246911,0.236623893942078
"539",0.871633536134348,0.210332188971009
"540",0.901187769937983,0.25957701574569
"541",0.903181920246798,0.273093686826234
"542",0.873921295118693,0.217290573223648
"543",0.858214386035661,0.143773813990959
"544",0.890185263491499,0.205341723625047
"545",0.897862626300684,0.208631425953639
"546",0.905317733156499,0.280513775362186
"547",0.898923269613345,0.185350434910333
"548",0.884960349016924,0.231166322558199
"549",0.83011303090168,0.209305735593912
"550",0.871251388492136,0.215860874735179
"551",0.853948633064976,0.149584861418297
"552",0.871293751755276,0.210459059904146
"553",0.865799076174051,0.142560998774153
"554",0.890274615358186,0.317841604988904
"555",0.866420307662826,0.1544655556704
"556",0.866332533382764,0.187713434408699
"557",0.870284323303856,0.193984045107696
"558",0.883416282878212,0.171441254485274
"559",0.876114741903285,0.176621505249133
"560",0.864513539436837,0.170396866147665
"561",0.879059522926322,0.180612870442036
"562",0.880302120606233,0.197993696374498
"563",0.905628916271044,0.158171994693802
"564",0.87332210969483,0.218165289353749
"565",0.88954367723699,0.183775159116546
"566",0.847060218494385,0.215547507164729
"567",0.872793628612277,0.176969362404858
